ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
2036,0.362,0.0002,0.0576,0.4816,0.0986
2037,0.0236,0.0022,0.0328,0.0,0.9414
2038,0.0358,0.0332,0.1428,0.0206,0.7676
2039,0.292283333333,0.0,0.0361333333333,0.5474,0.124183333333
2040,0.3656,0.0,0.0714,0.3692,0.1938
2041,0.8298,0.0034,0.0302,0.0342,0.1024
2042,0.0048,0.0006,0.0192,0.0004,0.975
2043,0.6536,0.0004,0.0048,0.0266,0.3146
2044,0.1714,0.0002,0.0506,0.6078,0.17
2045,0.21,0.0,0.026,0.657256666667,0.106743333333
2046,0.468,0.0,0.0152,0.395,0.1218
2047,0.5276,0.0024,0.0572,0.0944,0.3184
2048,0.5632,0.0,0.0398,0.3554,0.0416
2049,0.0238,0.0306,0.1476,0.0173,0.7807
2050,0.3284,0.001,0.0498,0.205133333333,0.415666666667
2051,0.0872,0.0318,0.0896,0.14,0.6514
2052,0.271,0.0,0.033,0.4962,0.1998
2053,0.1976,0.015,0.146,0.0424,0.599
2054,0.682366666667,0.0012,0.007,0.0745,0.234933333333
2055,0.3352,0.0,0.04,0.5256,0.0992
2056,0.1418,0.002,0.1612,0.4552,0.2398
2057,0.7948,0.0,0.001,0.1428,0.0614
2058,0.133,0.0058,0.0306,0.0042,0.8264
2059,0.6113,0.0002,0.0014,0.1205,0.2666
2060,0.9334,0.0074,0.0042,0.021,0.034
2061,0.5368,0.0,0.0022,0.3126,0.1484
2062,0.3902,0.0042,0.036,0.0354,0.5342
2063,0.0424,0.003,0.0034,0.0016,0.9496
2064,0.5564,0.0,0.031,0.2358,0.1768
2065,0.316836666667,0.001,0.0068,0.0882,0.587163333333
2066,0.0712,0.0056,0.2376,0.3128,0.3728
2067,0.0732,0.0014,0.1022,0.354,0.4692
2068,0.152073333333,0.0622,0.0386,0.0187266666667,0.7284
2069,0.0948,0.001,0.25754,0.2756,0.37106
2070,0.553276666667,0.0006,0.0024,0.264173333333,0.17955
2071,0.8132,0.0,0.0028,0.0312,0.1528
2072,0.6046,0.0106,0.0208,0.1136,0.2504
2073,0.3507,0.0184,0.0198,0.1982,0.4129
2074,0.746983333333,0.0,0.0126,0.144216666667,0.0962
2075,0.5316,0.0004,0.009,0.343,0.116
2076,0.5,0.0,0.0182,0.429533333333,0.0522666666667
2077,0.1004,0.0044,0.047,0.0094,0.8388
2078,0.0838,0.0006,0.0392,0.0416,0.8348
2079,0.6029,0.0034,0.0332,0.1157,0.2448
2080,0.486466666667,0.0,0.0096,0.145873333333,0.35806
2081,0.376033333333,0.0018,0.1204,0.2398,0.261966666667
2082,0.272166666667,0.0,0.0364,0.476033333333,0.2154
2083,0.6428,0.0006,0.0298,0.0428,0.284
2084,0.0682,0.0012,0.203,0.4418,0.2858
2085,0.4603,0.0002,0.0506333333333,0.433513333333,0.0553533333333
2086,0.9892,0.0,0.0004,0.0034,0.007
2087,0.4122,0.0,0.0244,0.453,0.1104
2088,0.9102,0.0002,0.0034,0.0548,0.0314
2089,0.107,0.0048,0.0266,0.006,0.8556
2090,0.862057142857,0.0,0.0016,0.0892,0.0471428571429
2091,0.1092,0.0094,0.0276,0.336,0.5178
2092,0.0116,0.0018,0.0098,0.0002,0.9766
2093,0.974743333333,0.0002,0.0012,0.0066,0.0172566666667
2094,0.0122,0.0022,0.0132,0.0022,0.9702
2095,0.4666,0.0,0.0174,0.3604,0.1556
2096,0.0124,0.0026,0.0326,0.0012,0.9512
2097,0.5492,0.0,0.0074,0.402533333333,0.0408666666667
2098,0.0246,0.0098,0.2364,0.0054,0.7238
2099,0.0088,0.0186,0.139616666667,0.0032,0.829783333333
2100,0.520933333333,0.0002,0.0038,0.191066666667,0.284
2101,0.022,0.0034,0.0772,0.0212,0.8762
2102,0.0328,0.0026,0.1018,0.0378,0.825
2103,0.666723095238,0.0006,0.0004,0.0134,0.318876904762
2104,0.0562,0.00406666666667,0.1916,0.0208,0.727333333333
2105,0.1342,0.0454,0.0342666666667,0.2626,0.523533333333
2106,0.969433333333,0.0016,0.0026,0.0049,0.0214666666667
2107,0.2728,0.0002,0.0366,0.5382,0.1522
2108,0.7918,0.0068,0.0184,0.0044,0.1786
2109,0.4126,0.0004,0.0218,0.4526,0.1126
2110,0.3016,0.0002,0.2332,0.302366666667,0.162633333333
2111,0.8152,0.0016,0.0094,0.0968,0.077
2112,0.039,0.0046,0.1832,0.122,0.6512
2113,0.3042,0.0036,0.0266,0.5394,0.1262
2114,0.5052,0.0256,0.0114,0.0374,0.4204
2115,0.1688,0.0008,0.0646,0.1896,0.5762
2116,0.55343,0.0,0.0215333333333,0.32677,0.0982666666667
2117,0.3534,0.0,0.1784,0.3412,0.127
2118,0.5126,0.0018,0.1076,0.3106,0.0674
2119,0.217,0.0004,0.0514,0.5582,0.173
2120,0.417533333333,0.0024,0.0124,0.331666666667,0.236
2121,0.1984,0.0,0.0804904761905,0.2388,0.48230952381
2122,0.7076,0.004,0.0906,0.1602,0.0376
2123,0.229,0.0004,0.0078,0.2914,0.4714
2124,0.5056,0.0036,0.015,0.0342,0.4416
2125,0.5364,0.0,0.0164,0.2864,0.1608
2126,0.2062,0.0004,0.1972,0.316,0.2802
2127,0.650115238095,0.0,0.0002,0.0064,0.343284761905
2128,0.0938,0.0008,0.0716,0.2226,0.6112
2129,0.649706666667,0.0078,0.0244,0.162493333333,0.1556
2130,0.285066666667,0.0066,0.1692,0.122733333333,0.4164
2131,0.0498,0.0342,0.1656,0.0488,0.7016
2132,0.6638,0.0,0.0186,0.161,0.1566
2133,0.200533333333,0.0255461904762,0.1086,0.0148,0.65052047619
2134,0.129048095238,0.0359666666667,0.032,0.0054,0.797585238095
2135,0.0004,0.0004,0.0058,0.0002,0.9932
2136,0.7082,0.0002,0.009,0.2396,0.043
2137,0.717033333333,0.0022,0.0218,0.142966666667,0.116
2138,0.7072,0.0,0.01,0.0056,0.2772
2139,0.038,0.0304,0.053,0.0006,0.878
2140,0.1848,0.0,0.0334,0.4408,0.341
2141,0.471,0.0,0.0176,0.4698,0.0416
2142,0.1188,0.0002,0.256733333333,0.481866666667,0.1424
2143,0.6138,0.001,0.0224,0.0794,0.2834
2144,0.8226,0.0144,0.0014,0.1312,0.0304
2145,0.01,0.0068,0.081,0.0226,0.8796
2146,0.5021,0.0022,0.0242,0.0362,0.4353
2147,0.2864,0.0042,0.0166,0.5814,0.1114
2148,0.645,0.0002,0.0106,0.258866666667,0.0853333333333
2149,0.116446666667,0.0152,0.0315533333333,0.0156,0.8212
2150,0.1742,0.002,0.0194,0.0068,0.7976
2151,0.5228,0.0,0.0004,0.386,0.0908
2152,0.8274,0.0002,0.0,0.1006,0.0718
2153,0.316,0.0004,0.0192,0.2934,0.371
2154,0.906266666667,0.0006,0.0032,0.00993333333333,0.08
2155,0.4794,0.0006,0.0422,0.313036666667,0.164763333333
2156,0.435,0.0066,0.0384,0.1204,0.3996
2157,0.372266666667,0.0042,0.0258,0.0026,0.595133333333
2158,0.452,0.0,0.0438,0.3046,0.1996
2159,0.164982619048,0.0526633333333,0.062764047619,0.0196,0.69999
2160,0.7954,0.0004,0.0004,0.0402,0.1636
2161,0.8254,0.0,0.0014,0.1052,0.068
2162,0.69595,0.004,0.0072,0.24225,0.0506
2163,0.9756,0.0,0.0006,0.0086,0.0152
2164,0.189412222222,0.0028,0.08813,0.077,0.642657777778
2165,0.96415,0.0004,0.00405,0.0062,0.0252
2166,0.3096,0.0002,0.0086,0.63818,0.04342
2167,0.3596,0.0012,0.0104,0.2134,0.4154
2168,0.8782,0.0012,0.00905,0.0234,0.08815
2169,0.607866666667,0.002,0.0324,0.043,0.314733333333
2170,0.002,0.0012,0.0062,0.0002,0.9904
2171,0.7586,0.0,0.0126,0.0396,0.1892
2172,0.788133333333,0.0014,0.01,0.0066,0.193866666667
2173,0.340833333333,0.0006,0.028,0.06205,0.568516666667
2174,0.4042,0.0,0.0724,0.2838,0.2396
2175,0.415346666667,0.0164,0.033,0.0900533333333,0.4452
2176,0.5424,0.0,0.0116,0.2654,0.1806
2177,0.4573,0.0004,0.0482,0.3482,0.1459
2178,0.5534,0.001,0.0074,0.204,0.2342
2179,0.7206,0.0,0.0012,0.1092,0.169
2180,0.4754,0.0,0.0124,0.3804,0.1318
2181,0.72705,0.0,0.002,0.0158,0.25515
2182,0.4158,0.0,0.022,0.4839,0.0783
2183,0.4038,0.0008,0.0012,0.0068,0.5874
2184,0.4288,0.0,0.0446,0.325666666667,0.200933333333
2185,0.3556,0.0,0.0258,0.532,0.0866
2186,0.2886,0.0096,0.0468,0.423466666667,0.231533333333
2187,0.8934,0.0014,0.002,0.0246,0.0786
2188,0.2884,0.0,0.104,0.4506,0.157
2189,0.2748,0.0006,0.0244,0.1734,0.5268
2190,0.3098,0.0,0.0142,0.549,0.127
2191,0.314,0.0,0.013,0.6062,0.0668
2192,0.264,0.0,0.014,0.4502,0.2718
2193,0.8549,0.0004,0.0018,0.1151,0.0278
2194,0.188,0.0551580952381,0.0398,0.0022,0.714841904762
2195,0.2562,0.0004,0.1088,0.266,0.3686
2196,0.3566,0.001,0.0958,0.285846666667,0.260753333333
2197,0.4136,0.0002,0.0394,0.4514,0.0954
2198,0.3454,0.0,0.0456,0.4582,0.1508
2199,0.0206,0.0196,0.012,0.0086,0.9392
2200,0.0858,0.002,0.0568,0.5268,0.3286
2201,0.761,0.0024,0.006,0.135,0.0956
2202,0.532166666667,0.0046,0.0674,0.181433333333,0.2144
2203,0.0132,0.0178,0.0866666666667,0.0062,0.876133333333
2204,0.0616,0.0218,0.1336,0.0008,0.7822
2205,0.1272,0.0042,0.1172,0.5462,0.2052
2206,0.2014,0.0,0.0098,0.6622,0.1266
2207,0.896266666667,0.0012,0.0068,0.0696,0.0261333333333
2208,0.0146,0.0186,0.0964666666667,0.0016,0.868733333333
2209,0.3482,0.0,0.0768,0.3638,0.2112
2210,0.3588,0.0002,0.0186,0.512,0.1104
2211,0.8955,0.001,0.0008,0.0076,0.0951
2212,0.63042,0.0,0.0098,0.145,0.21478
2213,0.4048,0.0056,0.0498,0.3833,0.1565
2214,0.4232,0.0032,0.0522,0.413,0.1084
2215,0.0942,0.0084,0.322,0.321466666667,0.253933333333
2216,0.8284,0.001,0.0042,0.0982,0.0682
2217,0.195086147186,0.167133333333,0.0434,0.0034,0.590980519481
2218,0.1376,0.0353961904762,0.057,0.002,0.768003809524
2219,0.135,0.0012,0.0514833333333,0.0854,0.726916666667
2220,0.534,0.0004,0.0162,0.3568,0.0926
2221,0.4666,0.0,0.0162,0.422766666667,0.0944333333333
2222,0.791946666667,0.0024,0.01,0.015,0.180653333333
2223,0.322066666667,0.0,0.0,0.0118,0.666133333333
2224,0.3522,0.002,0.0236,0.461,0.1612
2225,0.2438,0.0032,0.1112,0.2644,0.3774
2226,0.9148,0.0012,0.0015,0.0136,0.0689
2227,0.2774,0.0078,0.0892,0.3374,0.2882
2228,0.6078,0.0,0.0328,0.2646,0.0948
2229,0.317,0.0769033333333,0.0756,0.0096,0.520896666667
2230,0.4682,0.0002,0.0194,0.3762,0.136
2231,0.137666666667,0.0076,0.0316,0.007,0.816133333333
2232,0.597666666667,0.0,0.1172,0.138,0.147133333333
2233,0.5119,0.0004,0.0224,0.1432,0.3221
2234,0.9548,0.0,0.0032,0.0176,0.0244
2235,0.337583333333,0.0016,0.015,0.33213952381,0.313677142857
2236,0.1936,0.0174,0.0362,0.5766,0.1762
2237,0.4709,0.0002,0.0122,0.41,0.1067
2238,0.052,0.0024,0.0172,0.0056,0.9228
2239,0.194266666667,0.0,0.0312,0.0812,0.693333333333
2240,0.5168,0.0002,0.0378,0.2447,0.2005
2241,0.7534,0.0044,0.037,0.0458,0.1594
2242,0.6847,0.0004,0.0018,0.086,0.2271
2243,0.5129,0.0,0.0368,0.1914,0.2589
2244,0.247,0.0026,0.037,0.4904,0.223
2245,0.3812,0.0002,0.0276,0.5232,0.0678
2246,0.0028,0.0002,0.002,0.0002,0.9948
2247,0.1286,0.016,0.0422,0.0986,0.7146
2248,0.3898,0.0,0.0479,0.326586666667,0.235713333333
2249,0.1188,0.0272,0.0768,0.0058,0.7714
2250,0.4176,0.0,0.0208,0.402,0.1596
2251,0.766616666667,0.001,0.0119833333333,0.0292,0.1912
2252,0.3437,0.0002,0.031,0.3973,0.2278
2253,0.0378,0.0036,0.0664,0.433,0.4592
2254,0.905703333333,0.0048,0.0002,0.035,0.0542966666667
2255,0.0058,0.0028,0.0374,0.0002,0.9538
2256,0.6244,0.0,0.0486,0.2716,0.0554
2257,0.0998,0.0324,0.2808,0.007,0.58
2258,0.48864,0.0,0.0302,0.231,0.25016
2259,0.432766666667,0.0022,0.0829266666667,0.1748,0.307306666667
2260,0.3982,0.001,0.0376,0.4312,0.132
2261,0.4604,0.004,0.00961666666667,0.0086,0.517383333333
2262,0.6032,0.006,0.038,0.1346,0.2182
2263,0.1602,0.0016,0.06,0.231,0.5472
2264,0.2636,0.0239,0.0336,0.0266,0.6523
2265,0.089,0.00024,0.101,0.52802,0.28174
2266,0.5788,0.0002,0.0248,0.08,0.3162
2267,0.6454,0.0016,0.0064,0.2712,0.0754
2268,0.2342,0.0292,0.1782,0.0626,0.4958
2269,0.0073,0.018,0.0496,0.005,0.9201
2270,0.189,0.0178,0.035,0.0062,0.752
2271,0.42,0.0,0.0438,0.2604,0.2758
2272,0.0534,0.0008,0.0566,0.0096,0.8796
2273,0.824,0.0,0.0064,0.1086,0.061
2274,0.4978,0.0,0.027,0.2286,0.2466
2275,0.813,0.0008,0.0044,0.0114,0.1704
2276,0.0714,0.0058,0.052985,0.0102,0.859615
2277,0.7896,0.0,0.022,0.1568,0.0316
2278,0.3992,0.0002,0.045,0.3984,0.1572
2279,0.1592,0.002,0.0872,0.0044,0.7472
2280,0.0647666666667,0.0342985714286,0.00863333333333,0.002,0.890301428571
2281,0.8006,0.0002,0.0062,0.0242,0.1688
2282,0.299216666667,0.0,0.02,0.571383333333,0.1094
2283,0.447133333333,0.0008,0.0104,0.293466666667,0.2482
2284,0.62925,0.0004,0.0996,0.0386,0.23215
2285,0.9796,0.0,0.001,0.0028,0.0166
2286,0.4752,0.0,0.0046,0.272166666667,0.248033333333
2287,0.064,0.0154,0.1188,0.0036,0.7982
2288,0.249143333333,0.0002,0.0092,0.052,0.689456666667
2289,0.159,0.0082,0.0834,0.2222,0.5272
2290,0.382680952381,0.0008,0.0746,0.2022,0.339719047619
2291,0.2614,0.0002,0.0078,0.5848,0.1458
2292,0.232366666667,0.0106,0.15295,0.0858,0.518283333333
2293,0.2892,0.0104,0.0656,0.038,0.5968
2294,0.673,0.0006,0.0064,0.068,0.252
2295,0.76595,0.0004,0.0008,0.1874,0.04545
2296,0.8735,0.0008,0.0009,0.0084,0.1164
2297,0.2734,0.008,0.0096,0.6049,0.1041
2298,0.1552,0.0028,0.1294,0.4648,0.2478
2299,0.5286,0.0,0.0218,0.3,0.1496
2300,0.436,0.0004,0.016,0.4477,0.0999
2301,0.5131,0.0062,0.0964,0.1836,0.2007
2302,0.3506,0.0044,0.0135,0.0476,0.5839
2303,0.0878,0.0204,0.0475233333333,0.0228,0.821476666667
2304,0.4934,0.0004,0.0136,0.2566,0.236
2305,0.0488,0.0028,0.2346,0.4686,0.2452
2306,0.5664,0.0,0.0108,0.2628,0.16
2307,0.147,0.0048,0.0182,0.1196,0.7104
2308,0.2508,0.01,0.0668,0.0292,0.6432
2309,0.0126,0.0096,0.0572,0.0044,0.9162
2310,0.1389,0.0054,0.0266,0.0072,0.8219
2311,0.0302,0.0042,0.0192,0.0024,0.944
2312,0.0776,0.0022,0.0092,0.0338,0.8772
2313,0.689266666667,0.0,0.0028,0.2442,0.0637333333333
2314,0.6886,0.0,0.0398,0.202253333333,0.0693466666667
2315,0.6076,0.0004,0.0024,0.0782,0.3114
2316,0.592533333333,0.0002,0.0022,0.3476,0.0574666666667
2317,0.121665555556,0.028,0.0818066666667,0.0014,0.767127777778
2318,0.394463333333,0.0008,0.0228,0.0416,0.540336666667
2319,0.0046,0.0078,0.0266,0.0019,0.9591
2320,0.0934,0.0158,0.2756,0.248,0.3672
2321,0.98645,0.0,0.00035,0.0026,0.0106
2322,0.8818,0.0,0.0064,0.0436,0.0682
2323,0.408233333333,0.0006,0.004,0.0464,0.540766666667
2324,0.625,0.0004,0.0116,0.221,0.142
2325,0.0076,0.0076,0.0322,0.001,0.9516
2326,0.617,0.0002,0.009,0.213,0.1608
2327,0.0026,0.0008,0.014,0.0008,0.9818
2328,0.2548,0.0004,0.0442,0.6046,0.096
2329,0.6488,0.0,0.0048,0.008,0.3384
2330,0.544283333333,0.001,0.0054,0.1968,0.252516666667
2331,0.5074,0.0,0.003,0.3006,0.189
2332,0.279,0.0,0.0222,0.4782,0.2206
2333,0.6088,0.0002,0.0032,0.2258,0.162
2334,0.5288,0.0,0.0184,0.3352,0.1176
2335,0.42992,0.016,0.0748,0.0832,0.39608
2336,0.3904,0.0016,0.021,0.412353333333,0.174646666667
2337,0.5382,0.0,0.0312,0.063,0.3676
2338,0.1412,0.0048,0.0468,0.005,0.8022
2339,0.4526,0.0018,0.0158,0.2458,0.284
2340,0.9134,0.0006,0.0014,0.0296,0.055
2341,0.797408333333,0.0,0.0034,0.0068,0.192391666667
2342,0.767866666667,0.0002,0.0028,0.0428,0.186333333333
2343,0.686673809524,0.01361,0.0304,0.0086,0.260716190476
2344,0.5556,0.0004,0.0026,0.1714,0.27
2345,0.6838,0.0018,0.0246,0.1212,0.1686
2346,0.007,0.0,0.09737,0.0026,0.89303
2347,0.273,0.0136,0.0328,0.2008,0.4798
2348,0.0772,0.0038,0.0284,0.0068,0.8838
2349,0.1428,0.0432,0.13301,0.0904,0.59059
2350,0.2638,0.0306,0.0944,0.0188,0.5924
2351,0.348483333333,0.0246666666667,0.0116166666667,0.0346,0.580633333333
2352,0.7938,0.001,0.0258,0.0552,0.1242
2353,0.710866666667,0.0002,0.0334,0.173366666667,0.0821666666667
2354,0.0312,0.027,0.0566,0.0122,0.873
2355,0.7562,0.0,0.0074,0.1998,0.0366
2356,0.291,0.0006,0.02435,0.59505,0.089
2357,0.598783333333,0.002,0.0088,0.1198,0.270616666667
2358,0.3068,0.02324,0.0114,0.005,0.65356
2359,0.866433333333,0.0022,0.0048,0.0314,0.0951666666667
2360,0.3838,0.0,0.0878,0.2414,0.287
2361,0.4468,0.0156,0.0072,0.3334,0.197
2362,0.694833333333,0.0,0.0068,0.1034,0.194966666667
2363,0.4332,0.0002,0.0394,0.2058,0.3214
2364,0.9944,0.0,0.0,0.0028,0.0028
2365,0.5736,0.0,0.0234,0.2712,0.1318
2366,0.2964,0.0002,0.0174,0.5878,0.0982
2367,0.1014,0.0034,0.0786,0.4884,0.3282
2368,0.84927,0.0,0.00693,0.0192,0.1246
2369,0.6826,0.0002,0.0636,0.1782,0.0754
2370,0.43728,0.001,0.0266,0.1664,0.36872
2371,0.8158,0.003,0.0214,0.005,0.1548
2372,0.622,0.0,0.006,0.2656,0.1064
2373,0.1768,0.012,0.0366,0.037,0.7376
2374,0.5846,0.0026,0.024,0.0992,0.2896
2375,0.625133333333,0.0,0.01,0.1426,0.222266666667
2376,0.5826,0.0004,0.0228,0.183916666667,0.210283333333
2377,0.5386,0.005,0.0056,0.2154,0.2354
2378,0.6752,0.0,0.012,0.2142,0.0986
2379,0.32484,0.0004,0.0162,0.44596,0.2126
2380,0.1136,0.0014,0.0102,0.0058,0.869
2381,0.7132,0.0046,0.029,0.084,0.1692
2382,0.13055,0.0044,0.0396,0.2248,0.60065
2383,0.2922,0.046,0.0308,0.474,0.157
2384,0.7222,0.0,0.0018,0.1822,0.0938
2385,0.0775,0.0128,0.1694,0.0014,0.7389
2386,0.4254,0.0022,0.147,0.316,0.1094
2387,0.914693333333,0.0,0.00366666666667,0.0024,0.07924
2388,0.3492,0.0,0.0039,0.5475,0.0994
2389,0.0098,0.0074,0.034,0.0036,0.9452
2390,0.6006,0.0004,0.0532,0.0812,0.2646
2391,0.3176,0.0012,0.0576,0.491,0.1326
2392,0.477172380952,0.0022,0.009,0.0764,0.435227619048
2393,0.259,0.0452,0.0212,0.472,0.2026
2394,0.4154,0.0,0.0798,0.36615,0.13865
2395,0.0242,0.0066,0.0876,0.0,0.8816
2396,0.5228,0.0002,0.0166666666667,0.20224,0.258093333333
2397,0.0744,0.0112,0.0954,0.000633333333333,0.818366666667
2398,0.0166,0.0026,0.0232,0.0132,0.9444
2399,0.53583,0.0092,0.0856,0.20397,0.1654
2400,0.91844,0.0024,0.0168,0.009,0.05336
2401,0.3762,0.001,0.2452,0.3166,0.061
2402,0.711,0.0,0.002,0.2678,0.0192
2403,0.4682,0.0,0.014,0.3216,0.1962
2404,0.6108,0.001,0.0032,0.3638,0.0212
2405,0.481142077922,0.0,0.0108,0.0568,0.451257922078
2406,0.6366,0.0048,0.0058,0.0604,0.2924
2407,0.566133333333,0.0002,0.004,0.3892,0.0404666666667
2408,0.702483333333,0.0022,0.0078,0.113516666667,0.174
2409,0.0076,0.0002,0.1096,0.0016,0.881
2410,0.1686,0.0202,0.129,0.105133333333,0.577066666667
2411,0.5626,0.0004,0.0118,0.3566,0.0686
2412,0.4648,0.0006,0.0228,0.2398,0.272
2413,0.0518,0.0198,0.2116,0.0116,0.7052
2414,0.5148,0.001,0.013,0.3638,0.1074
2415,0.7632,0.003,0.0134,0.0524,0.168
2416,0.9986,0.0,0.0,0.001,0.0004
2417,0.0352,0.013,0.5022,0.1022,0.3474
2418,0.051,0.003,0.068,0.0132,0.8648
2419,0.0762,0.0014,0.0668,0.451,0.4046
2420,0.184,0.0018,0.0678,0.612,0.1344
2421,0.0334,0.018,0.1421,0.009,0.7975
2422,0.4918,0.0,0.069,0.3452,0.094
2423,0.9519,0.0012,0.0004,0.0049,0.0416
2424,0.3946,0.0008,0.02284,0.227266666667,0.354493333333
2425,0.1576,0.0034,0.0932,0.349785714286,0.396014285714
2426,0.1846,0.0014,0.0144,0.6697,0.1299
2427,0.0146,0.0034,0.0402,0.0028,0.939
2428,0.7562,0.0,0.0038,0.1844,0.0556
2429,0.513,0.0002,0.04,0.302,0.1448
2430,0.942,0.0,0.0034,0.0096,0.045
2431,0.797583333333,0.0,0.0004,0.0056,0.196416666667
2432,0.827033333333,0.0014,0.00836666666667,0.0722,0.091
2433,0.8289,0.0034,0.0044,0.0198,0.1435
2434,0.3276,0.0644,0.051,0.0244,0.5326
2435,0.8132,0.0002,0.007,0.0156,0.164
2436,0.0934,0.0172,0.3604,0.0492,0.4798
2437,0.8062,0.0058,0.0436,0.0066,0.1378
2438,0.3278,0.001,0.0804,0.2532,0.3376
2439,0.977983333333,0.0,0.000616666666667,0.0106,0.0108
2440,0.2606,0.0138,0.0334,0.1114,0.5808
2441,0.3376,0.001,0.0866,0.3766,0.1982
2442,0.2028,0.0,0.0294,0.5512,0.2166
2443,0.2256,0.0002,0.031,0.0002,0.743
2444,0.2914,0.0,0.016,0.659283333333,0.0333166666667
2445,0.0518,0.0222,0.2282,0.0064,0.6914
2446,0.2756,0.0026,0.0264,0.496533333333,0.198866666667
2447,0.75517,0.004,0.0032,0.0122,0.22543
2448,0.957566666667,0.0014,0.00923333333333,0.0004,0.0314
2449,0.8476,0.0068,0.012,0.0062,0.1274
2450,0.5125,0.0088,0.1096,0.1916,0.1775
2451,0.0568,0.0,0.365894285714,0.3442,0.233105714286
2452,0.0166,0.0046,0.017,0.0,0.9618
2453,0.0548,0.0138,0.0797545238095,0.0544,0.79724547619
2454,0.441866666667,0.0,0.0416,0.241933333333,0.2746
2455,0.6414,0.0,0.001,0.1506,0.207
2456,0.94428,0.0,0.0066,0.0094,0.03972
2457,0.0478,0.0214766666667,0.1498,0.003,0.777923333333
2458,0.611,0.0008,0.0094,0.0294,0.3494
2459,0.0922,0.0006,0.0464,0.1984,0.6624
2460,0.7434,0.011,0.0108,0.079,0.1558
2461,0.4898,0.0024,0.124,0.146,0.2378
2462,0.494,0.0022,0.0214,0.3782,0.1042
2463,0.636,0.0002,0.007,0.0576,0.2992
2464,0.7939,0.0014,0.0546,0.0338233333333,0.116276666667
2465,0.7562,0.0008,0.0048,0.181,0.0572
2466,0.8978,0.001,0.0014,0.0132,0.0866
2467,0.9634,0.0042,0.001,0.0092,0.0222
2468,0.0362,0.0078,0.033,0.0068,0.9162
2469,0.8756,0.0,0.0048,0.091,0.0286
2470,0.8688,0.0022,0.0014,0.0942,0.0334
2471,0.368633333333,0.0038,0.0118,0.241766666667,0.374
2472,0.8746,0.0094,0.0221,0.0094,0.0845
2473,0.761,0.0012,0.0206,0.01,0.2072
2474,0.396533333333,0.0002,0.1576,0.1832,0.262466666667
2475,0.206,0.0004,0.101,0.4776,0.215
2476,0.0976,0.0232,0.0452,0.0148,0.8192
2477,0.049,0.0002,0.169,0.5438,0.238
2478,0.015,0.0056,0.3482,0.0008,0.6304
2479,0.159926666667,0.0002,0.0442,0.05815,0.737523333333
2480,0.5614,0.0004,0.015,0.2762,0.147
2481,0.4796,0.0026,0.1024,0.2572,0.1582
2482,0.396362820513,0.002,0.0296,0.0164,0.555637179487
2483,0.173903809524,0.001,0.0106,0.23255,0.581946190476
2484,0.0675,0.0416,0.2113,0.0168,0.6628
2485,0.845,0.0,0.0048,0.0826,0.0676
2486,0.5884,0.0,0.025,0.21,0.1766
2487,0.5174,0.0,0.0408,0.3626,0.0792
2488,0.5186,0.0,0.0044,0.4448,0.0322
2489,0.2276,0.0338,0.071,0.0078,0.6598
2490,0.8858,0.0,0.0156,0.0208,0.0778
2491,0.1366,0.0,0.003,0.10762,0.75278
2492,0.664,0.0,0.0236,0.2362,0.0762
2493,0.0954033333333,0.0022,0.1512,0.4872,0.263996666667
2494,0.0096,0.0004,0.1616,0.0008,0.8276
2495,0.942266666667,0.0002,0.0026,0.0230666666667,0.0318666666667
2496,0.8682,0.0,0.0004,0.037,0.0944
2497,0.7836,0.0008,0.0076,0.0856,0.1224
2498,0.0006,0.005,0.0244,0.0,0.97
2499,0.0484,0.0076,0.2804,0.05,0.6136
2500,0.097,0.0082,0.1854,0.0098,0.6996
2501,0.596,0.0002,0.0078,0.302933333333,0.0930666666667
2502,0.4002,0.0004,0.09152,0.288,0.21988
2503,0.8358,0.0058,0.00126666666667,0.1026,0.0545333333333
2504,0.7754,0.001,0.0016,0.0068,0.2152
2505,0.4494,0.0112,0.0318,0.0778,0.4298
2506,0.192,0.003,0.033,0.5208,0.2512
2507,0.0108,0.005,0.0206,0.0024,0.9612
2508,0.47535,0.0008,0.0022,0.32,0.20165
2509,0.0652,0.0168,0.0896,0.0006,0.8278
2510,0.96415,0.0004,0.00405,0.0062,0.0252
2511,0.652733333333,0.0,0.0038,0.243266666667,0.1002
2512,0.441933333333,0.0026,0.03544,0.145,0.375026666667
2513,0.0114,0.0018,0.0218,0.0016,0.9634
2514,0.159,0.017,0.031,0.0018,0.7912
2515,0.6646,0.0024,0.0016,0.1422,0.1892
2516,0.6748,0.0002,0.00816666666667,0.203433333333,0.1134
2517,0.1004,0.0206,0.145066666667,0.0248,0.709133333333
2518,0.8042,0.0,0.0024,0.1062,0.0872
2519,0.1636,0.0008,0.1102,0.3627,0.3627
2520,0.222,0.0002,0.0318,0.636,0.11
2521,0.3512,0.001,0.0482,0.4812,0.1184
2522,0.606,0.0,0.0106,0.1682,0.2152
2523,0.8582,0.001,0.0012,0.0298,0.1098
2524,0.178906666667,0.002,0.165273333333,0.351293333333,0.302526666667
2525,0.1178,0.0026,0.0178,0.1678,0.694
2526,0.0785866666667,0.0012,0.0064,0.0976,0.816213333333
2527,0.4527,0.0006,0.005,0.1558,0.3859
2528,0.4216,0.0002,0.0216,0.4358,0.1208
